SampleID,Genotype,Location,Year,Trial,Plot,Sample,2,Seed Size,ConvZeta,gramtissue,ug_gramdryZeta,ug_gramfreshZeta,ConvAlpha,ug_gramdryAlpha,ug_gramfreshAlpha,ConvBeta,ug_gramdryBeta,ug_gramfreshBeta,ConvPhyto,ug_gramdryPhyto,ug_gramfreshPhyto,avg.ug.fresh450,avg.ug.dry450,Group.Beta,Group.Alpha
24178_8,Nb4001,Hancock,2022,WI_22,24178,8,27,Control,0.005468563,0.000496591,11.01219765,1.330465875,0.282321921,568.5194973,68.68708813,0.240261365,483.8209873,58.45402832,0.019655059,39.57993847,4.781948086,96.6591354,800.0426945,C,A
24178_9,Nb4001,Hancock,2022,WI_22,24178,9,27,Control,0.017251973,0.000489041,35.27715532,4.719377381,0.285823303,584.4568056,78.18862387,0.308707499,631.250834,84.44872839,0.025352448,51.84115799,6.935309443,154.1116652,1151.978473,C,A
24178_10,Nb4001,Hancock,2022,WI_22,24178,10,27,Control,0.02892471,0.000501957,57.62390595,7.006380624,0.222719775,443.7030898,53.94901091,0.300488919,598.6350415,72.78689091,0.036140184,71.99859709,8.754171855,151.9052669,1249.343317,C,A
24250_1,Nb4001,Hancock,2022,WI_22,24250,1,70,Large,0.005019357,0.000494484,10.15069347,1.238989998,0.060158953,121.6600165,14.8497779,0.09904212,200.2938123,24.44779076,0.009804302,19.82733261,2.420117093,134.2007872,1099.468968,C,A
24250_2,Nb4001,Hancock,2022,WI_22,24250,2,70,Large,0.016957648,0.000488221,34.73353875,4.333346145,0.08208413,168.1289909,20.97572378,0.122763795,251.4511997,31.3709782,0.022544753,46.17733649,5.761071008,49.24817554,394.744236,C,A
24250_3,Nb4001,Hancock,2022,WI_22,24250,3,70,Large,0.007522219,0.000485633,15.48951444,2.385385224,0.182678699,376.1661687,57.92958998,0.170743426,351.5894342,54.14477286,0.013621252,28.04844832,4.319461041,74.60860585,484.4714666,C,A
24250_4,Nb4001,Hancock,2022,WI_22,24250,4,70,Large,0.012845023,0.000492491,26.08172603,3.978767013,0.107085252,217.4358198,33.16983186,0.141247874,286.8027727,43.75175976,0.029429328,59.75603428,9.115782359,116.7046043,765.0253224,C,A
24250_5,Nb4001,Hancock,2022,WI_22,24250,5,70,Large,0.008396271,0.000482177,17.41326555,2.059116935,0.126682297,262.7300239,31.06779944,0.179664226,372.6107569,44.06118528,0.025754551,53.41309688,6.316093443,68.13211056,576.1705483,C,A
24250_6,Nb4001,Hancock,2022,WI_22,24250,6,70,Large,0.010404315,0.000487615,21.33714346,2.623091023,0.158020477,324.0680157,39.83944263,0.209099064,428.8198582,52.71715599,0.01249921,25.63335085,3.151247148,85.02282049,691.6054772,C,A
24250_7,Nb4001,Hancock,2022,WI_22,24250,7,70,Large,0.004295375,0.00050126,8.569160574,1.284550656,0.043359773,86.50161273,12.96692977,0.040977083,81.74820845,12.2543759,0.005319054,10.61137428,1.590686472,121.084035,807.7443531,C,A
24250_8,Nb4001,Hancock,2022,WI_22,24250,8,70,Large,0.024639761,0.000511273,48.19298647,6.065522153,0.149416001,292.2432262,36.7814467,0.196619732,384.5691516,48.40149739,0.030755877,60.15551713,7.571114565,27.77020007,220.645287,C,A
24250_9,Nb4001,Hancock,2022,WI_22,24250,9,70,Large,0.01858285,0.000516905,35.95022935,4.71175728,0.172382086,333.4889794,43.70818086,0.302539945,585.2913127,76.71023672,0.025309559,48.96366644,6.417341864,98.97392622,755.1610017,C,A
24250_10,Nb4001,Hancock,2022,WI_22,24250,10,70,Large,0.021013534,0.00055273,38.01771966,5.323524581,0.231177542,418.2467875,58.56603379,0.253595895,458.8061082,64.24545229,0.027072998,48.98051236,6.858616558,131.2591986,937.381868,C,A
24266_1,Nb4001,Hancock,2022,WI_22,24266,1,76,Large,0.014097106,0.000498891,28.2568812,3.078468683,0.122110946,244.7647404,26.6660918,0.125805709,252.1706917,27.47293913,0.016004914,32.08097843,3.495088036,111.1321695,1020.068363,C,A
24266_2,Nb4001,Hancock,2022,WI_22,24266,2,76,Large,0.003640864,0.000496837,7.328087124,0.887793892,0.080302758,161.6280311,19.58115077,0.049768458,100.1706309,12.13561912,0.007913815,15.92839887,1.929717126,68.98261425,569.400862,C,A
24266_3,Nb4001,Hancock,2022,WI_22,24266,3,76,Large,0.004097989,0.00049621,8.258575862,1.177573317,0.059080017,119.0624989,16.97687641,0.040835558,82.29489149,11.73425902,0.010193441,20.54258916,2.929125464,45.31641491,317.8137997,C,A
24266_4,Nb4001,Hancock,2022,WI_22,24266,4,76,Large,0.035619893,0.000483947,73.60291765,11.49946318,0.287278845,593.6166318,92.74459246,0.283267975,585.3287976,91.44973014,0.038821264,80.21804746,12.53298799,41.08348801,262.9570213,C,A
24266_5,Nb4001,Hancock,2022,WI_22,24266,5,76,Large,0.020320427,0.000487376,41.69353341,5.717652207,0.174328319,357.6875358,49.05156175,0.344567442,706.9848448,96.95252783,0.044312957,90.92150042,12.46854068,163.9541368,1195.565423,C,A
24266_6,Nb4001,Hancock,2022,WI_22,24266,6,76,Large,0.019095211,0.000496545,38.4561742,5.305612315,0.223985502,451.0882596,62.23446495,0.167682499,337.6986722,46.59065213,0.030297597,61.01685244,8.418199951,151.8516768,1100.652326,C,A
24266_7,Nb4001,Hancock,2022,WI_22,24266,7,76,Large,0.022432026,0.000508809,44.0873392,5.46199764,0.194536836,382.3378013,47.36797924,0.260141567,511.2756883,63.34214433,0.020445004,40.1820956,4.978175487,99.80198854,805.5668296,C,A
24266_8,Nb4001,Hancock,2022,WI_22,24266,8,76,Large,0.024563674,0.000516961,47.51555119,6.062487557,0.137472517,265.9244893,33.9291846,0.220814596,427.1399819,54.49859595,0.041009385,79.32785357,10.12140474,119.7939924,938.9013215,C,A
24266_9,Nb4001,Hancock,2022,WI_22,24266,9,76,Large,0.016823217,0.000502166,33.50131188,4.314739265,0.149156503,297.0263293,38.25495461,0.15222132,303.1295245,39.04100432,0.02843952,56.63371084,7.294033641,103.6045009,804.4255939,C,A
24266_10,Nb4001,Hancock,2022,WI_22,24266,10,76,Large,0.018883289,0.00051621,36.58064303,5.690322249,0.241280234,467.4072404,72.70779295,0.236297705,457.7551035,71.20634943,0.034096397,66.05142281,10.27466577,98.99944932,636.4250314,C,A
20232_1,Nb8483,El Centro,2022,CA_22,20232,1,63,Large,0.00175893,0.000500665,3.513185067,0.460567445,0.120453682,240.5871705,31.54021674,0.300607736,600.4163886,78.71268858,0.017727058,35.40699442,4.641744927,120.0545733,915.7701841,B,A
20232_2,Nb8483,El Centro,2022,CA_22,20232,2,63,Large,0.004696663,0.000499034,9.411508757,1.045974209,0.111534995,223.5017963,24.83949392,0.239656104,480.2400355,53.3728124,0.020743715,41.5677383,4.619746239,85.1202698,765.8985831,B,A
20232_3,Nb8483,El Centro,2022,CA_22,20232,3,63,Large,0.010760993,0.000486998,22.09656374,2.44899943,0.181653301,373.0058973,41.34087275,0.231556492,475.4768372,52.69789986,0.043424802,89.1682516,9.882667727,97.40946702,878.8954666,B,A
20232_4,Nb8483,El Centro,2022,CA_22,20232,4,63,Large,0.005461646,0.000498962,10.94602033,1.528762492,0.13760797,275.7885807,38.51767356,0.249527951,500.0942835,69.84505419,0.015468042,31.0004522,4.329640101,115.0761186,823.9510981,B,A
20232_5,Nb8483,El Centro,2022,CA_22,20232,5,63,Large,0.008220538,0.000519058,15.83741977,1.476736889,0.104854023,202.0083245,18.8359688,0.29852036,575.1195431,53.62617503,0.029812181,57.43517076,5.355457935,77.96495124,836.1433033,B,A
20232_6,Nb8483,El Centro,2022,CA_22,20232,6,63,Large,0.006275149,0.000513847,12.21210783,1.356201076,0.129978772,252.9525274,28.09134136,0.315363655,613.7312441,68.15719163,0.045005441,87.58537931,9.726689881,104.5712056,941.6264751,B,A
20232_7,Nb8483,El Centro,2022,CA_22,20232,7,63,Large,0.006009194,0.000581053,10.34191104,1.210919963,0.228885696,393.9156288,46.12303249,0.373547292,642.8803501,75.27396504,0.018013051,31.00072434,3.629831648,125.5901595,1072.607849,B,A
20232_8,Nb8483,El Centro,2022,CA_22,20232,8,63,Large,0.008619922,0.000525237,16.41148365,2.048948868,0.118894344,226.3631473,28.26109597,0.2668911,508.1344281,63.43981345,0.027872229,53.06598574,6.625207916,99.5148409,797.0848907,B,A
20232_9,Nb8483,El Centro,2022,CA_22,20232,9,63,Large,0.009548508,0.000520729,18.3368045,2.223274976,0.160919901,309.0280552,37.46859723,0.303916439,583.6363649,70.76391777,0.053446428,102.637682,12.44446873,117.6214552,970.1011578,B,A
20232_10,Nb8483,El Centro,2022,CA_22,20232,10,63,Large,0.015750476,0.000500073,31.49638047,3.611523911,0.151380909,302.717871,34.71106244,0.292168319,584.2518199,66.99307621,0.038454853,76.89854316,8.817550561,111.186926,969.6698162,B,A
20244_1,Nb8483,El Centro,2022,CA_22,20244,1,39,Small,0.010180965,0.000508224,20.03242382,2.606027986,0.19641449,386.4720481,50.2763411,0.338452711,665.9514413,86.63395447,0.013714978,26.98607176,3.510631508,143.5366812,1103.360228,B,A
20244_2,Nb8483,El Centro,2022,CA_22,20244,2,39,Small,0.008401283,0.000533558,15.74576799,2.01085891,0.168394051,315.6057897,40.30535155,0.301090482,564.3067484,72.06642786,0.031684194,59.38282824,7.583656087,117.5214809,920.2366025,B,A
20244_3,Nb8483,El Centro,2022,CA_22,20244,3,39,Small,0.014691469,0.000522003,28.14439359,3.282087498,0.191474811,366.8075897,42.77564554,0.220191341,421.8197401,49.19094422,0.047262216,90.54005231,10.55842162,96.96820966,831.5169722,B,A
20244_4,Nb8483,El Centro,2022,CA_22,20244,4,39,Small,0.015361118,0.000515573,29.79424251,3.776734966,0.205554931,398.6919112,50.53841127,0.249897129,484.6975143,61.44052999,0.037414921,72.56953805,9.198955527,117.1571889,924.2400458,B,A
20244_5,Nb8483,El Centro,2022,CA_22,20244,5,39,Small,0.006808161,0.000522336,13.03406362,1.034646766,0.136471623,261.2716967,20.73980334,0.297898486,570.3196087,45.27209289,0.019246261,36.84651207,2.924884033,69.67616571,877.7522977,B,A
20244_6,Nb8483,El Centro,2022,CA_22,20244,6,39,Small,0.012073324,0.000495747,24.35380329,2.504549289,0.249106866,502.4879479,51.67594638,0.333791065,673.3093724,69.24325084,0.041181817,83.0702389,8.542957555,126.1598179,1226.756207,B,A
20244_7,Nb8483,El Centro,2022,CA_22,20244,7,39,Small,0.00585331,0.000519058,11.27679601,1.400305438,0.156146705,300.8271256,37.35545625,0.185654171,357.6752424,44.41461801,0.0211611,40.76828202,5.06243502,87.52207116,704.8237589,B,A
20244_8,Nb8483,El Centro,2022,CA_22,20244,8,39,Small,0.011676547,0.00054925,21.25907593,2.401603912,0.242763233,441.9904365,49.93095489,0.194569944,354.2466185,40.01867568,0.042558864,77.48542004,8.753404358,93.46293776,827.3369645,B,A
20244_9,Nb8483,El Centro,2022,CA_22,20244,9,39,Small,0.003388643,0.000551623,6.143044211,0.709490759,0.247293935,448.302687,51.77670918,0.29829827,540.7650463,62.45564738,0.009799984,17.76573787,2.051853513,121.7439003,1054.105572,B,A
20244_10,Nb8483,El Centro,2022,CA_22,20244,10,39,Small,0.007882506,0.000522336,15.09087164,1.682080082,0.142650679,273.1013517,30.4408092,0.230579005,441.4380546,49.20419292,0.023654539,45.28605528,5.047738357,86.36381195,774.8175689,B,A
20267_1,Nb8483,El Centro,2022,CA_22,20267,1,31,Small,0.012298578,0.000529147,23.24226493,2.806092352,0.178103002,336.585018,40.63668698,0.296172777,559.7172329,67.57595489,0.049646123,93.82290559,11.32745619,112.8794673,934.9565711,B,A
20267_2,Nb8483,El Centro,2022,CA_22,20267,2,31,Small,0.014654879,0.000540548,27.11113789,3.548882857,0.220683503,408.2586292,53.44158022,0.421165008,779.144096,101.9909654,0.043829407,81.08324096,10.61390064,157.1761488,1200.722711,B,A
20267_3,Nb8483,El Centro,2022,CA_22,20267,3,31,Small,0.013948139,0.000537976,25.9270574,2.643212995,0.191765288,356.4568386,36.3400803,0.30787168,572.2775327,58.34257963,0.036160186,67.21521747,6.852460482,99.24390237,973.4752207,B,A
20267_4,Nb8483,El Centro,2022,CA_22,20267,4,31,Small,0.016709939,0.000513358,32.55027142,4.11456627,0.245742781,478.6968044,60.51039328,0.245096018,477.4369375,60.3511379,0.048948014,95.3487126,12.05269817,124.1865422,982.437854,B,A
20267_5,Nb8483,El Centro,2022,CA_22,20267,5,31,Small,0.020306192,0.000530622,38.26867131,4.654064493,0.263748208,497.0549545,60.44959849,0.321142478,605.2191245,73.60404064,0.052649438,99.22214846,12.06695352,140.5378035,1155.590993,B,A
20267_6,Nb8483,El Centro,2022,CA_22,20267,6,31,Small,0.015833882,0.000539695,29.33857682,2.838870887,0.250222584,463.6370665,44.86263183,0.490094164,908.0947712,87.86942271,0.034790089,64.46250663,6.237546371,137.6336234,1422.387559,B,A
20267_7,Nb8483,El Centro,2022,CA_22,20267,7,31,Small,0.017621583,0.000529346,33.28933731,4.220896836,0.237791939,449.2182154,56.95829047,0.313953984,593.0976849,75.2013811,0.06775088,127.9897438,16.22836464,137.2573439,1082.520184,B,A
20267_8,Nb8483,El Centro,2022,CA_22,20267,8,31,Small,0.007204036,0.000529415,13.60753369,1.591307215,0.134288281,253.6539742,29.66308286,0.205481835,388.1298031,45.38910358,0.02611838,49.33439417,5.769317143,82.6372389,706.6448274,B,A
20267_9,Nb8483,El Centro,2022,CA_22,20267,9,31,Small,0.032684066,0.000536408,60.93135915,7.81139018,0.260008779,484.7220798,62.14129058,0.538802599,1004.464223,128.7721475,0.06449016,120.2259584,15.41294801,104.5218265,815.303909,B,A
20267_10,Nb8483,El Centro,2022,CA_22,20267,10,31,Small,0.007951576,0.005889759,1.350068097,0.173774062,0.13335732,22.64223579,2.914396171,0.241167795,40.94696945,5.270490605,0.021362113,3.626992573,0.466848476,9.041447143,70.24390853,B,A
20282_1,Nb8483,El Centro,2022,CA_22,20282,1,55,Large,0.012205148,0.000525561,23.22309396,2.808067356,0.133018972,253.0991051,30.60398999,0.266412503,506.9108957,61.29415578,0.038685352,73.60775506,8.900430516,99.47393132,822.6627642,B,A
20282_2,Nb8483,El Centro,2022,CA_22,20282,2,55,Large,0.008455316,0.00052465,16.11611438,1.902810828,0.111223777,211.9962213,25.03014659,0.298536728,569.0209404,67.18363875,0.029186495,55.63043083,6.568220083,99.09979809,839.3391806,B,A
20282_3,Nb8483,El Centro,2022,CA_22,20282,3,55,Large,0.011607176,0.000538501,21.55461403,2.483084326,0.177219126,329.097265,37.91189483,0.294514782,546.9161882,63.00456193,0.034105434,63.33404946,7.296061312,105.7682494,918.1298311,B,A
20282_4,Nb8483,El Centro,2022,CA_22,20282,4,55,Large,0.013155287,0.000527659,24.93140551,2.457818607,0.242985996,460.4979156,45.39737421,0.408950623,775.027832,76.40475085,0.044142867,83.65790003,8.247266414,124.1866517,1259.7137,B,A
20282_5,Nb8483,El Centro,2022,CA_22,20282,5,55,Large,0.007963606,0.000529614,15.0366316,1.94939382,0.156472946,295.4473261,38.30267355,0.26288754,496.3760377,64.35167168,0.031182389,58.87761327,7.633069589,108.0044298,833.091193,B,A
20282_6,Nb8483,El Centro,2022,CA_22,20282,6,55,Large,0.018250732,0.000538501,33.89174789,4.257141656,0.251099845,466.2943212,58.57121873,0.351291325,652.3506609,81.94175119,0.035064647,65.1153157,8.179133275,146.1196872,1163.280905,B,A
20282_7,Nb8483,El Centro,2022,CA_22,20282,7,55,Large,0.020903864,0.000540731,38.65849095,5.052522422,0.126743726,234.3930887,30.63431364,0.359425242,664.7018783,86.87408799,0.066640542,123.2414657,16.10720578,129.9216639,994.0728705,B,A
20282_8,Nb8483,El Centro,2022,CA_22,20282,8,55,Large,0.009035545,0.000536408,16.84453924,2.27004524,0.164627715,306.90767,41.36024653,0.321730271,599.7865399,80.82990938,0.03803119,70.89974982,9.554766523,129.880863,963.7619787,B,A
20282_9,Nb8483,El Centro,2022,CA_22,20282,9,55,Large,0.017061203,0.000543515,31.39048145,3.9219809,0.218255201,401.5622859,50.17188467,0.338997902,623.713763,77.92787342,0.052300215,96.22585781,12.02262466,135.4972569,1084.483642,B,A
20282_10,Nb8483,El Centro,2022,CA_22,20282,10,55,Large,0.013628452,0.000546681,24.92942844,3.149906606,0.207128619,378.8836768,47.87306692,0.31731919,580.4464017,73.34111005,0.035307589,64.58532526,8.160545803,129.4476756,1024.492777,B,A
20284_1,Nb8483,El Centro,2022,CA_22,20284,1,30,Neg,0.019820898,0.000515891,38.42067648,4.458128784,0.12696761,246.1130454,28.5576349,0.239740635,464.7114169,53.92261495,0.049493653,95.93811944,11.1321437,89.21668946,768.8798886,B,A
20284_2,Nb8483,El Centro,2022,CA_22,20284,2,30,Neg,0.010886301,0.000532311,20.45103109,2.417015676,0.207289385,389.4143248,46.02313318,0.216163901,406.0860115,47.99348508,0.048220196,90.58657267,10.7060209,97.50683602,825.0320239,B,A
20284_3,Nb8483,El Centro,2022,CA_22,20284,3,30,Neg,0.014010894,0.000535588,26.15982505,2.483092076,0.173740129,324.3912524,30.79123607,0.353542718,660.1017622,62.65689668,0.045603772,85.14708088,8.082165742,98.00576067,1032.508451,B,A
20284_4,Nb8483,El Centro,2022,CA_22,20284,4,30,Neg,0.013049427,0.000528275,24.70193775,2.542080477,0.196776381,372.4882344,38.33282547,0.279098535,528.3201162,54.36951006,0.024904565,47.14314562,4.85150887,96.38086648,936.5534197,B,A
20284_5,Nb8483,El Centro,2022,CA_22,20284,5,30,Neg,0.015442418,0.000515107,29.97906511,3.562502757,0.075267968,146.1211128,17.3640127,0.204553116,397.1082217,47.1895681,0.030509505,59.22948322,7.038418192,75.09987834,631.9782177,B,A
20284_6,Nb8483,El Centro,2022,CA_22,20284,6,30,Neg,0.00956164,0.000537752,17.78074513,2.296526614,0.143913037,267.6194699,34.56521256,0.25749886,478.842708,61.84639702,0.033330978,61.98200491,8.005475743,103.5671775,801.8638131,B,A
20284_7,Nb8483,El Centro,2022,CA_22,20284,7,30,Neg,0.015095564,0.000519021,29.08466579,4.031871051,0.147105482,283.4285447,39.29037221,0.344579187,663.9016868,92.03358259,0.03672309,70.75448092,9.808362433,140.3293348,1012.292247,B,A
20284_8,Nb8483,El Centro,2022,CA_22,20284,8,30,Neg,0.010364717,0.000538662,19.24158374,2.428984102,0.162325312,301.3488976,38.04113483,0.324119559,601.7118991,75.9578139,0.028237932,52.42232172,6.617593842,123.009432,974.4387723,B,A
20284_9,Nb8483,El Centro,2022,CA_22,20284,9,30,Neg,0.0078392,0.000548456,14.29320888,1.812699749,0.133508668,243.4262933,30.87191857,0.231307384,421.7426475,53.48643522,0.02655987,48.4265981,6.141579747,91.29036545,719.8281257,B,A
20284_10,Nb8483,El Centro,2022,CA_22,20284,10,30,Neg,0.0148258,0.000527371,28.1126478,3.175780461,0.153516493,291.0976195,32.88420711,0.207739731,393.9155985,44.49916886,0.03827985,72.58616286,8.199786782,83.53101857,739.4333877,B,A
20300_1,Nb8483,El Centro,2022,CA_22,20300,1,35,Large,0.003663519,0.000533116,6.87190222,0.80780302,0.088180462,165.405847,19.44372002,0.221081158,414.6963538,48.74821502,0.024108584,45.22204476,5.315923184,74.09546532,630.3229624,B,A
20300_2,Nb8483,El Centro,2022,CA_22,20300,2,35,Large,0.010749063,0.000523972,20.51455905,2.528984765,0.124137505,236.9160996,29.20643846,0.300015459,572.578711,70.58610586,0.017537705,33.47066307,4.126181643,107.4938789,871.9663153,B,A
20300_3,Nb8483,El Centro,2022,CA_22,20300,3,35,Large,0.006233246,0.000541578,11.50941669,1.331631846,0.203950861,376.5863765,43.57079294,0.280429393,517.8006526,59.90919064,0.022158094,40.91395571,4.733717426,108.892146,941.1648476,B,A
20300_4,Nb8483,El Centro,2022,CA_22,20300,4,35,Large,0.006028943,0.000525263,11.47795479,1.433976148,0.181874495,346.2542764,43.2586103,0.324426404,617.6458668,77.16439528,0.020869838,39.73218337,4.963863708,127.4083,1019.812435,B,A
20300_5,Nb8483,El Centro,2022,CA_22,20300,5,35,Large,NA,0.000524285,NA,NA,0.095159759,181.5039889,19.75874745,0.171347365,326.8212393,35.57816203,0.020424986,38.95781636,4.240995799,62.19753299,571.3469626,B,A
20300_6,Nb8483,El Centro,2022,CA_22,20300,6,35,Large,0.007834588,0.000531634,14.73681292,1.796196789,0.210603469,396.14385,48.28400245,0.330310049,621.3112044,75.72853071,0.035074513,65.97494581,8.041357817,131.1281851,1075.83509,B,A
20300_7,Nb8483,El Centro,2022,CA_22,20300,7,35,Large,0.005322704,0.000528732,10.06692009,1.11172627,0.177184036,335.1111581,37.00753304,0.211292945,399.6219134,44.13168827,0.024573953,46.47713198,5.132637204,87.05393304,788.2920563,B,A
20300_8,Nb8483,El Centro,2022,CA_22,20300,8,35,Large,0.00812771,0.000543166,14.9635929,1.816535474,0.178569155,328.756342,39.91003773,0.265573135,488.935798,59.35534513,0.039899055,73.45651161,8.917401052,104.2515996,858.7657761,B,A
20300_9,Nb8483,El Centro,2022,CA_22,20300,9,35,Large,0.008741922,0.00054515,16.03581215,1.739752533,0.132598223,243.2325755,26.38871579,0.276884026,507.9043544,55.10340722,0.02289533,41.99822535,4.556458897,89.38020513,823.8437089,B,A
20300_10,Nb8483,El Centro,2022,CA_22,20300,10,33,Neg,0.007791983,0.000513171,15.18397667,1.91412737,0.142006607,276.7235152,34.88440914,0.296574243,577.9242874,72.85447816,0.028758907,56.04151905,7.064724072,118.966085,943.7084948,B,A
20302_1,Nb8483,El Centro,2022,CA_22,20302,1,33,Neg,0.010761494,0.000523959,20.53879247,2.588754127,0.18829481,359.3690654,45.29565954,0.284918726,543.7801282,68.53923147,0.044517538,84.96371265,10.70901135,118.8661097,943.0661392,B,A
20302_2,Nb8483,El Centro,2022,CA_22,20302,2,33,Neg,0.015002836,0.000516146,29.06706639,3.600551522,0.131961438,255.6671229,31.66960972,0.271583689,526.1765972,65.17774868,0.033616858,65.13058329,8.06775674,107.6221983,868.828446,B,A
20302_3,Nb8483,El Centro,2022,CA_22,20302,3,33,Neg,0.010775328,0.000564249,19.09675147,2.39251504,0.108094002,191.5713645,24.00080304,0.254552049,451.1340344,56.51982035,0.030524752,54.09799151,6.777606052,88.80527009,708.8323975,B,A
20302_4,Nb8483,El Centro,2022,CA_22,20302,4,33,Neg,0.010868157,0.000520729,20.87103751,1.932773942,0.193516222,371.6255187,34.41458618,0.301345308,578.6988055,53.59072213,0.042065132,80.78122002,7.480789445,93.34605023,1007.996265,B,A
20302_5,Nb8483,El Centro,2022,CA_22,20302,5,33,Neg,0.006086885,0.000537634,11.32162109,1.117723806,0.224616659,417.7875078,41.24595228,0.21606928,401.8893629,39.67641248,0.010380602,19.3079436,1.906171213,84.44552757,855.3636067,B,A
20302_6,Nb8483,El Centro,2022,CA_22,20302,6,33,Neg,0.016573603,0.00051771,32.01330007,2.685841202,0.221659533,428.1539247,35.92111558,0.28592424,552.2865806,46.33555586,0.045364529,87.62538233,7.351565184,86.83497256,1035.01057,B,A
20302_7,Nb8483,El Centro,2022,CA_22,20302,7,33,Neg,0.010765203,0.000538827,19.97894821,1.946333248,0.234178521,434.6077358,42.33914003,0.404037626,749.8462145,73.04942197,0.028969114,53.7632607,5.237574106,119.1005533,1222.557231,B,A
20302_8,Nb8483,El Centro,2022,CA_22,20302,8,33,Neg,0.00849331,0.000537945,15.78843455,1.339123768,0.132072427,245.5128676,20.82360448,0.279152908,518.9245979,44.01349993,0.036150208,67.20056152,5.69973349,72.08542221,849.8960273,B,A
20302_9,Nb8483,El Centro,2022,CA_22,20302,9,33,Neg,0.01250659,0.000549885,22.74403108,1.947552922,0.178111971,323.9079641,27.73597608,0.304215661,553.2355571,47.37311174,0.049461478,89.94884764,7.70224682,81.9223282,956.7103198,B,A
20302_10,Nb8483,El Centro,2022,CA_22,20302,10,33,Neg,0.004593308,0.000537634,8.54356426,1.005685061,0.123356658,229.4436716,27.00840843,0.274349443,510.2906013,60.06762741,0.008516325,15.84038348,1.864612538,96.33035026,818.3521554,B,A
20308_1,Nb8483,El Centro,2022,CA_22,20308,1,19,Small,0.017739774,0.000523972,33.85631175,4.174493382,0.197010579,375.9941687,46.36019366,0.196679742,375.3627679,46.28234174,0.055626407,106.1628505,13.08991127,97.23337616,788.5899423,B,A
20308_2,Nb8483,El Centro,2022,CA_22,20308,2,19,Small,0.009895362,0.00052867,18.71745981,2.065241763,0.22310934,422.0199582,46.56471825,0.266787062,504.6380618,55.6806111,0.030308492,57.32968641,6.325626652,105.9464834,960.2018902,B,A
20308_3,Nb8483,El Centro,2022,CA_22,20308,3,19,Small,0.015098171,0.000529008,28.54053764,3.07664028,0.201384326,380.6830058,41.03723217,0.314302422,594.1355663,64.04719623,0.042573551,80.47809682,8.675455151,109.7221275,1017.840314,B,A
20308_4,Nb8483,El Centro,2022,CA_22,20308,4,19,Small,0.02174724,0.00051621,42.12867874,4.463965959,0.279095956,540.6637277,57.28887181,0.389797525,755.1144266,80.01212467,0.051233825,99.24998921,10.51655515,141.3920723,1334.387682,B,A
20308_5,Nb8483,El Centro,2022,CA_22,20308,5,19,Small,0.029029368,0.000538841,53.87372454,5.421340754,0.208166309,386.3223738,38.87582022,0.419460151,778.4489334,78.33571865,0.05884957,109.2151055,10.99037253,123.6016413,1228.271949,B,A
20308_6,Nb8483,El Centro,2022,CA_22,20308,6,19,Small,0.009696773,0.000519021,18.68279922,1.859365157,0.19042221,366.8870064,36.51363527,0.320903011,618.284732,61.53344981,0.014624078,28.17625162,2.804180461,102.2969244,1027.873891,B,A
20308_7,Nb8483,El Centro,2022,CA_22,20308,7,19,Small,0.020064698,0.000535378,37.47764798,3.652612703,0.207851056,388.2325462,37.83757003,0.470269303,878.3878834,85.60864711,0.026212216,48.96023023,4.77171777,128.2757878,1316.17426,B,A
20308_8,Nb8483,El Centro,2022,CA_22,20308,8,19,Small,0.019399861,0.000531475,36.50191015,4.074276718,0.224227749,421.8968973,47.09136313,0.376232775,707.9027498,79.01481539,0.046501886,87.4958665,9.766129233,133.5248352,1196.264239,B,A
20308_9,Nb8483,El Centro,2022,CA_22,20308,9,19,Small,0.015583064,0.00053265,29.25574699,2.953120071,0.143545653,269.4935484,27.20309302,0.301218175,565.5089748,57.08334517,0.044006989,82.6190101,8.339689874,92.53774392,916.7459359,B,A
20308_10,Nb8483,El Centro,2022,CA_22,20308,10,19,Small,0.016042195,0.000524334,30.59534538,3.349154003,0.168847088,322.0217101,35.25046984,0.236931943,451.8717534,49.46465134,0.035474745,67.65670818,7.406117899,92.84808711,848.1901073,B,A
20310_1,Nb8483,El Centro,2022,CA_22,20310,1,42,Neg,0.014556637,0.000522663,27.85093121,3.809024416,0.214810733,410.993199,56.20936398,0.279903484,535.5338952,73.24213567,0.044191635,84.55099534,11.56359201,132.9147098,971.8494908,B,A
20310_2,Nb8483,El Centro,2022,CA_22,20310,2,42,Neg,0.007271903,0.000529278,13.73927551,1.327572239,0.171713628,324.4296423,31.34836232,0.274333299,518.3156101,50.08280202,0.03000075,56.68235345,5.476993226,85.41537046,883.9784931,B,A
20310_3,Nb8483,El Centro,2022,CA_22,20310,3,42,Neg,0.014329378,0.000528609,27.10768869,3.144809202,0.150090747,283.9350941,32.93979458,0.265852177,502.9274911,58.34547608,0.043085221,81.50673179,9.45573498,98.17635226,846.2624671,B,A
20310_4,Nb8483,El Centro,2022,CA_22,20310,4,42,Neg,0.018485009,0.000521694,35.43266432,3.576121256,0.17419978,333.9117891,33.70079755,0.30954268,593.3414502,59.88431898,0.04507338,86.39811663,8.719924039,98.29279551,973.8975216,B,A
